OBJECTID,AREA,PERIMETER,DAMS500G_,DAMS500G_I,STATION,NAME,X_COORD,Y_COORD,TYPE,ALIAS,FEAT_ID,AREA_KM2,Shape_Length,Shape_Area
307,0.000475321343,0.23656337,308,104,V7R001Q01,Wagendrift,29.8327503,-29.0543709,RESERVOIR, ,0,4.75321338e-10,0.236563371747702,0.000475321343604754
308,0.00579385087,1.54906762,309,1,D1R002Q01,Katse,28.4905376,-29.3282509,RESERVOIR, ,0,5.79385073e-09,1.54906757810279,0.00579385098377588
309,0.000170715153,0.156335816,310,0,D7R001Q01,Boegoeberg,22.2110271,-29.0627708,RESERVOIR, ,0,1.7071515e-10,0.156335810777555,0.000170715147054927
310,0.000140160511,0.234173015,311,110027,C5R007Q01,Mockes,26.4640255,-29.0583992,RESERVOIR,Mockes,0,1.40160508e-10,0.234173019272794,0.000140160517266055
311,5.82753273e-07,0.00362469233,312,110027,C5R007Q01,Mockes,26.4725132,-29.0732994,RESERVOIR,Mockes,0,5.82753247e-13,0.00362469166193877,5.82753145206358e-07
312,0.00020259447,0.115789346,313,198,V2R001Q01,Craigie Burn,30.2936649,-29.1675491,RESERVOIR, ,0,2.02594469e-10,0.115789350486301,0.000202594463683473
313,2.92229452e-05,0.0496725142,314,110099, ,Tweespruit 90,27.0579739,-29.1974201,RESERVOIR, ,0,2.92229435e-11,0.0496725127402231,2.9222945058936e-05
314,0.000180276795,0.129733369,315,217, ,Newbury,27.225893,-29.2323895,RESERVOIR, ,0,1.80276793e-10,0.129733368429569,0.000180276797065145
315,0.000107460131,0.0800206885,316,105, ,Lovedale,27.0781689,-29.2370205,RESERVOIR, ,0,1.07460131e-10,0.0800206902273062,0.000107460129074778
316,0.00100507808,0.461061209,317,199,C5R003Q01,Rustfontein,26.6292858,-29.2968693,RESERVOIR, ,0,1.00507813e-09,0.461061210152995,0.00100507813466678
317,0.000223673327,0.0989349931,318,576,C5R005Q01,Groothoek,26.865694,-29.2970409,RESERVOIR, ,0,2.2367333e-10,0.0989349930937171,0.000223673330585229
318,0.000335236138,0.131709903,319,106,D2R002Q01,Armenia,27.1304436,-29.3476791,RESERVOIR, ,0,3.35236144e-10,0.131709901840585,0.000335236131841322
319,0.000524518429,0.134594589,320,107,C5R001Q01,Tierpoort,26.1501865,-29.4106102,RESERVOIR, ,0,5.24518429e-10,0.134594591443305,0.000524518424888255
320,0.000350831804,0.118203923,321,201,D5R001Q01,Rooiberg,21.209013,-29.4128494,RESERVOIR,Rooidam,0,3.50831808e-10,0.118203913684908,0.00035083180535394
321,0.00217742426,0.355689615,322,110,U2R003Q01,Albert Falls,30.4052544,-29.4424,RESERVOIR, ,0,2.17742424e-09,0.355689621607483,0.00217742416640695
322,0.00420252467,0.911032677,323,108,C5R002Q01,Kalkfontein,25.2580719,-29.5239601,RESERVOIR, ,0,4.20252455e-09,0.911032658710456,0.00420252478688632
323,1.96346809e-06,0.00527098216,324,607, , ,25.2328911,-29.4603291,ISLAND, ,0,1.96346802e-12,0.00527098278354426,1.96346840482077e-06
324,1.46518323e-06,0.00561849354,325,606, , ,25.240099,-29.4637794,ISLAND, ,0,1.46518323e-12,0.00561849345286824,1.46518348589104e-06
325,0.00143432082,0.395932287,326,112,U2R001Q01,Midmar,30.1940727,-29.5079308,RESERVOIR, ,0,1.43432077e-09,0.395932284925729,0.00143432078580899
326,4.91166829e-05,0.0367714353,327,109, ,Damplaats190,26.1410961,-29.5010605,RESERVOIR, ,0,4.91166829e-11,0.0367714367890177,4.91166834422838e-05
327,6.4349384e-05,0.0907238126,328,114, ,Dudley Pringle,31.1396923,-29.5284004,RESERVOIR, ,0,6.43493869e-11,0.0907238111603267,6.434938169941e-05
328,1.11189183e-06,0.00456001377,329,110028, , ,31.1411076,-29.5273304,ISLAND, ,0,1.11189183e-12,0.00456001384782215,1.1118918752819e-06
329,1.23054633e-07,0.0013664026,330,110029, , ,31.1374149,-29.5282593,ISLAND, ,0,1.23054629e-13,0.00136640195715307,1.23054497383978e-07
330,8.92827811e-05,0.0751850978,331,111, ,Roodepoort468,26.5843887,-29.5419598,RESERVOIR, ,0,8.92827826e-11,0.0751850961334772,8.92827772964682e-05
331,0.000174416302,0.166327998,332,117,U3R001Q01,Hazelmere,31.0342636,-29.5823002,RESERVOIR, ,0,1.74416301e-10,0.166327999917314,0.000174416304389486
332,0.000135000228,0.0898153633,333,116,U2R002Q01,Nagle,30.6426697,-29.5939293,RESERVOIR, ,0,1.35000233e-10,0.0898153645417479,0.000135000218981833
333,9.355972e-07,0.00476091728,334,110031, , ,31.030302,-29.5887394,ISLAND, ,0,9.35597194e-13,0.00476091748126455,9.355970862181e-07
334,1.39992881e-06,0.00556841306,335,110032, , ,31.0268764,-29.5937004,ISLAND, ,0,1.39992878e-12,0.00556841290342961,1.39992914134587e-06
335,6.61759113e-05,0.0610025413,336,525,U2R005Q01,Henley,30.2442341,-29.6303005,RESERVOIR, ,0,6.6175912e-11,0.0610025397058258,6.61759119997003e-05
336,0.00067192089,0.611772716,337,579,U2R004Q01,Inanda,30.8704815,-29.7040806,RESERVOIR, ,0,6.71920908e-10,0.611772729145672,0.000671920861207114
337,7.47667655e-05,0.0917772502,338,1, ,Fouriespruit,26.0009918,-29.6621704,RESERVOIR, ,0,7.47667622e-11,0.0917772512202379,7.47667617893372e-05
338,8.73242097e-05,0.0520311967,339,115, ,Tsa-Kholo,27.1594696,-29.6720791,NATURAL, ,0,8.73242104e-11,0.0520311976205073,8.73242053872698e-05
339,4.5398283e-05,0.0416801013,340,526, ,Nooitgedacht903,30.2980328,-29.7621803,RESERVOIR, ,0,4.53982824e-11,0.0416800999567198,4.53982814138836e-05
340,3.11197218e-05,0.0324059911,341,110017,D2R006Q01,Knellpoort,26.8897266,-29.7772293,RESERVOIR, ,0,3.11197214e-11,0.0324059904436234,3.11197220899896e-05
341,0.0012567779,0.543457329,342,119,D2R004Q01,Welbedacht,26.8718395,-29.8814392,RESERVOIR, ,0,1.2567779e-09,0.54345734481148,0.00125677790002695
342,3.04926289e-07,0.00249164226,343,119,D2R004Q01,Welbedacht,26.8759727,-29.8342705,ISLAND, ,0,3.04926277e-13,0.00249164192337624,3.04926121307484e-07
343,1.67882354e-06,0.00573644089,344,119,D2R004Q01,Welbedacht,26.933115,-29.84132,ISLAND, ,0,1.67882353e-12,0.00573644117619802,1.678823786837e-06
344,3.70588168e-07,0.00252619153,345,119,D2R004Q01,Welbedacht,26.9300747,-29.8412304,ISLAND, ,0,3.70588163e-13,0.00252619169841835,3.70588408813254e-07
345,5.61251873e-05,0.0722023994,346,200,U6R001Q01,Shongweni,30.7207642,-29.8562908,RESERVOIR,Ntshongweni,0,5.61251878e-11,0.0722023962376993,5.61251897430508e-05
346,5.35450454e-07,0.00474582938,347,200,U6R001Q01,Shongweni,30.7165661,-29.8501892,ISLAND,Ntshongweni,0,5.35450427e-13,0.0047458291431363,5.35450461480814e-07
347,4.01230245e-05,0.0444007553,348,527, ,Riverdale1800,30.2371464,-29.8632603,RESERVOIR, ,0,4.0123023e-11,0.0444007574300214,4.01230248651367e-05
348,5.94312332e-05,0.0418019965,349,118, ,Bellary825,25.1987438,-29.8646698,RESERVOIR, ,0,5.94312308e-11,0.0418019981589285,5.9431231829044e-05
349,3.77166216e-05,0.0294027664,350,120, ,Nooitgedacht13,24.5655918,-29.8996391,RESERVOIR, ,0,3.77166215e-11,0.0294027665503813,3.7716623744807e-05
350,5.60060762e-05,0.0308355466,351,121, ,Potsdam645,26.7788486,-29.9142208,RESERVOIR, ,0,5.60060748e-11,0.030835545763957,5.60060755656127e-05
351,0.0113050425,3.56494856,352,194,D3R003Q01,Vanderkloof,24.8786812,-30.1522198,RESERVOIR, ,0,1.13050431e-08,3.56494851109011,0.0113050435184324
352,6.80309895e-05,0.0399515964,353,122, ,Mooifontein286,27.0231647,-29.9796696,RESERVOIR, ,0,6.80309906e-11,0.0399515964484613,6.80309865432577e-05
353,2.17603229e-05,0.0353659913,354,539,U7R002Q01,Nungwane,30.7392673,-30.007,RESERVOIR,Nungwana,0,2.17603227e-11,0.0353659906466517,2.17603224020029e-05
354,0.000227717115,0.107623823,355,123,D2R001Q01,Egmont,27.0405731,-30.0485001,RESERVOIR, ,0,2.27717109e-10,0.107623824258066,0.000227717116314563
355,0.000144341073,0.0628446564,356,124, ,Rolandseck068,26.8892784,-30.0598106,RESERVOIR, ,0,1.44341067e-10,0.0628446579156459,0.000144341068215544
356,5.75280683e-06,0.00991327409,357,828, , ,24.8166466,-30.0584202,ISLAND, ,0,5.75280665e-12,0.00991327377286826,5.75280715423496e-06
357,3.96886753e-06,0.0075841709,358,827, , ,24.7970257,-30.06213,ISLAND, ,0,3.96886734e-12,0.00758417089165966,3.96886779987776e-06
358,8.64668473e-05,0.0438778438,359,829, , ,24.7887421,-30.0668106,ISLAND, ,0,8.64668476e-11,0.0438778449193547,8.64668451034328e-05
359,0.000480684481,0.0940856412,360,830, , ,24.8347416,-30.0778198,ISLAND, ,0,4.80684492e-10,0.0940856399163384,0.000480684470161546
360,4.60855517e-07,0.00250588055,361,826, , ,24.8439598,-30.0989494,ISLAND, ,0,4.60855529e-13,0.00250588003963183,4.60855274165498e-07
361,2.80396089e-05,0.05660519,362,529,U7R001Q01,Umgababa,30.8045254,-30.1481304,RESERVOIR, ,0,2.80396088e-11,0.0566051907356586,2.8039607861413e-05
362,3.11070107e-06,0.00759949395,363,110081,T3R001Q01,Belfort,28.7210312,-30.1614895,RESERVOIR, ,0,3.11070115e-12,0.00759949495012114,3.11070124251712e-06
363,2.63103193e-05,0.0245935153,364,825, , ,24.9243526,-30.2106094,ISLAND, ,0,2.63103185e-11,0.0245935159094717,2.63103199405494e-05
364,7.78933827e-06,0.0108691547,365,824, , ,24.9573956,-30.2191696,ISLAND, ,0,7.78933862e-12,0.0108691550914736,7.78933828728102e-06
365,7.6647957e-06,0.0105687575,366,823, , ,24.9441185,-30.2264709,ISLAND, ,0,7.66479588e-12,0.0105687586930681,7.66479497462743e-06
366,2.66171446e-06,0.00682837423,367,822, , ,24.9600506,-30.2369404,ISLAND, ,0,2.66171438e-12,0.00682837529176953,2.66171529872e-06
367,4.65288576e-06,0.0128844716,368,110059,T5R002Q01,Singisi,29.5371895,-30.2511292,RESERVOIR, ,0,4.65288572e-12,0.0128844708020401,4.65288562367353e-06
368,9.81750418e-07,0.00373225426,369,821, , ,24.9540024,-30.2645302,ISLAND, ,0,9.8175038e-13,0.00373225436389947,9.81750456464615e-07
369,9.40228783e-05,0.0708026141,370,125, ,Montague547,27.1755486,-30.3053703,RESERVOIR, ,0,9.40228798e-11,0.070802612216869,9.40228801156302e-05
370,7.00823512e-06,0.0170812402,371,530,U8R001Q01,Mzinto,30.5935287,-30.3099899,RESERVOIR, ,0,7.00823514e-12,0.0170812408152477,7.00823463958023e-06
371,1.14159047e-06,0.00417832518,372,820, , ,25.025692,-30.3154202,ISLAND, ,0,1.14159051e-12,0.00417832534813664,1.14159055089781e-06
372,1.76140111e-05,0.0304513816,373,110024, ,EJ Smith,30.667881,-30.3204098,RESERVOIR, ,0,1.76140109e-11,0.0304513827546626,1.76140120434132e-05
373,0.000706135063,0.186103478,374,126,D5R002Q01,Vanwyksvlei,21.7998466,-30.4119892,RESERVOIR,Van Wyksvlei Dam,0,7.06135039e-10,0.18610348108712,0.000706135094398756
374,3.59288279e-05,0.0387412086,375,127, ,Sterkwater189,26.6979275,-30.3851795,RESERVOIR, ,0,3.59288294e-11,0.0387412079208572,3.59288274624571e-05
375,7.12381734e-07,0.00360761955,376,126,D5R002Q01,Vanwyksvlei,21.8022213,-30.3985291,ISLAND,Van Wyksvlei Dam,0,7.12381759e-13,0.00360761949599705,7.12381734152334e-07
376,1.03869388e-06,0.0044576209,377,126,D5R002Q01,Vanwyksvlei,21.8139324,-30.4008293,ISLAND,Van Wyksvlei Dam,0,1.03869387e-12,0.00445761987027292,1.03869317588881e-06
377,0.0346583612,6.11857414,378,129,D3R002Q01,Gariep,25.7055054,-30.6908607,RESERVOIR, ,0,3.46583597e-08,6.11857403463189,0.0346583624488065
378,8.28049451e-07,0.00379178743,379,126,D5R002Q01,Vanwyksvlei,21.8069687,-30.4093704,ISLAND,Van Wyksvlei Dam,0,8.28049435e-13,0.00379178719375415,8.28049388993801e-07
379,3.14753051e-05,0.0309851095,380,128, ,Slingersfontein186,24.4936085,-30.4162292,RESERVOIR, ,0,3.1475305e-11,0.0309851084265672,3.14753054948732e-05
380,2.9719904e-06,0.00872753374,381,126,D5R002Q01,Vanwyksvlei,21.7943859,-30.4160194,ISLAND,Van Wyksvlei Dam,0,2.97199049e-12,0.00872753324090906,2.97199028558695e-06
381,1.23784594e-06,0.00498570874,382,126,D5R002Q01,Vanwyksvlei,21.8087101,-30.4206905,ISLAND,Van Wyksvlei Dam,0,1.23784598e-12,0.00498570942833604,1.23784632818445e-06
382,1.69508367e-05,0.0257461667,383,130, ,Boonstevlei,18.7285538,-30.4514008,RESERVOIR, ,0,1.69508366e-11,0.0257461649523792,1.69508361816689e-05
383,2.59777917e-05,0.0260620732,384,131, ,Klipfontein010,26.4964943,-30.4688797,RESERVOIR, ,0,2.59777911e-11,0.0260620750682637,2.59777936551982e-05
384,0.000147003142,0.0604754612,385,132,D3R001Q01,Bethulie,25.9705753,-30.4794197,RESERVOIR, ,0,1.47003146e-10,0.0604754602768752,0.000147003145947919
385,7.21491233e-05,0.0478493609,386,133, ,Strydpoort,26.6043644,-30.5302792,RESERVOIR, ,0,7.214912e-11,0.0478493582178367,7.2149127462945e-05
386,1.93111318e-05,0.0197186787,387,837, , ,25.5716476,-30.5733604,ISLAND, ,0,1.93111326e-11,0.0197186784217633,1.93111318031056e-05
387,3.0383635e-06,0.00753425295,388,842, , ,25.6105003,-30.5799007,ISLAND, ,0,3.0383634e-12,0.00753425434237057,3.03836362777952e-06
388,2.47551361e-06,0.00597856054,389,841, , ,25.6221561,-30.5799007,ISLAND, ,0,2.47551372e-12,0.00597856078567631,2.47551388615332e-06
389,1.52194661e-06,0.00590009289,390,843, , ,25.6129723,-30.58255,ISLAND, ,0,1.52194663e-12,0.00590009251257561,1.52194665453921e-06
390,3.29054419e-05,0.0303351749,391,137, ,Doorskuilen100,23.3316326,-30.6002808,RESERVOIR, ,0,3.29054423e-11,0.0303351739019102,3.29054421275814e-05
391,2.67767955e-05,0.025376454,392,835, , ,25.5961952,-30.60215,ISLAND, ,0,2.67767961e-11,0.0253764541286409,2.67767948279986e-05
392,1.52898847e-05,0.0142077543,393,834, , ,25.5855999,-30.6032104,ISLAND, ,0,1.52898839e-11,0.014207754552278,1.52898841975774e-05
393,2.95606333e-06,0.00678271893,394,839, , ,25.539505,-30.6033897,ISLAND, ,0,2.95606335e-12,0.00678271886015125,2.9560632806523e-06
394,0.00261978828,0.412172973,395,138,D6R002Q01,Smartt Syndicate,23.2850647,-30.6448708,RESERVOIR, ,0,2.61978839e-09,0.412172962251299,0.00261978823889067
395,1.90865285e-06,0.005629397,396,836, , ,25.589838,-30.6150398,ISLAND, ,0,1.90865292e-12,0.00562939713096765,1.908652746982e-06
396,1.55564521e-06,0.00536352908,397,840, , ,25.5478058,-30.6187496,ISLAND, ,0,1.55564526e-12,0.00536352908592579,1.55564507574938e-06
397,5.61274828e-06,0.0123817241,398,838, , ,25.5409184,-30.6256409,ISLAND, ,0,5.61274811e-12,0.0123817238681693,5.61274840341835e-06
398,1.17358959e-05,0.0135716563,399,855, , ,25.8237133,-30.6298599,ISLAND, ,0,1.17358961e-11,0.0135716564342793,1.17358966771433e-05
399,8.58259591e-06,0.0158887524,400,859, , ,25.6269054,-30.6331806,ISLAND, ,0,8.58259557e-12,0.0158887512712269,8.58259683960122e-06
400,8.49697608e-06,0.0117808161,401,847, , ,25.6781197,-30.6340809,ISLAND, ,0,8.49697569e-12,0.0117808156989414,8.49697600031798e-06
401,1.04869468e-06,0.00391369499,402,858, , ,25.623436,-30.6365395,ISLAND, ,0,1.04869466e-12,0.00391369481905858,1.04869456615268e-06
402,1.69553095e-05,0.0174047481,403,857, , ,25.8428974,-30.6412601,ISLAND, ,0,1.69553087e-11,0.0174047480297163,1.69553087406226e-05
403,2.23234201e-06,0.00574302068,404,853, , ,25.8079033,-30.6382809,ISLAND, ,0,2.23234192e-12,0.00574301966816123,2.23234203043356e-06
404,3.6702113e-07,0.00305049191,405,852, , ,25.803297,-30.6383209,ISLAND, ,0,3.67021138e-13,0.00305049194086581,3.67021031274331e-07
405,1.72174623e-07,0.00156405941,406,854, , ,25.809454,-30.6385994,ISLAND, ,0,1.72174625e-13,0.00156405905629471,1.72174434703335e-07
406,2.17755223e-06,0.00724442257,407,844, , ,25.6629047,-30.6400604,ISLAND, ,0,2.17755219e-12,0.0072444218733375,2.17755198472644e-06
407,2.02171577e-07,0.00171664299,408,845, , ,25.6642017,-30.6410007,ISLAND, ,0,2.02171572e-13,0.00171664339738399,2.02171589526438e-07
408,8.41463043e-06,0.0131246997,409,856, , ,25.8270092,-30.6424103,ISLAND, ,0,8.4146301e-12,0.0131247002030243,8.41463049122851e-06
409,4.05798346e-07,0.00252309022,410,846, , ,25.6592274,-30.6430893,ISLAND, ,0,4.05798333e-13,0.00252309027513154,4.05798444157462e-07
410,1.07966844e-06,0.00676891999,411,849, , ,25.7011929,-30.6472797,ISLAND, ,0,1.07966847e-12,0.0067689199276059,1.07966841747525e-06
411,8.4783147e-05,0.0448519476,412,848, , ,25.6696835,-30.6539097,ISLAND, ,0,8.47831458e-11,0.0448519461768273,8.47831469592825e-05
412,4.14818205e-05,0.046278242,413,850, , ,25.6613903,-30.6761208,ISLAND, ,0,4.14818215e-11,0.046278241042164,4.14818206286746e-05
413,1.80931966e-06,0.00659766328,414,851, , ,25.745718,-30.6971798,ISLAND, ,0,1.80931962e-12,0.00659766343210152,1.80931958888381e-06
414,1.71728188e-05,0.0309514571,415,531,T5R001Q01,Gilbert Eyles,30.148407,-30.7235794,RESERVOIR, ,0,1.71728187e-11,0.0309514556743585,1.71728189458468e-05
415,0.000227801269,0.14997305,416,139, ,Mooimeisjeskop044,24.6290054,-30.8783092,RESERVOIR, ,0,2.27801264e-10,0.149973042775304,0.000227801267301726
416,0.000107231972,0.056387566,417,140, ,Schuilhoek081,24.7911911,-31.0213509,RESERVOIR, ,0,1.07231973e-10,0.0563875693624668,0.000107231971408895
417,1.74008856e-05,0.0211553834,418,141, ,Vryelaagte529,22.1026077,-31.0576897,RESERVOIR, ,0,1.74008863e-11,0.0211553826830856,1.74008858340932e-05
418,3.30657058e-05,0.0284298565,419,143, ,Bergendal179,25.1566525,-31.1516895,RESERVOIR, ,0,3.30657064e-11,0.0284298563924733,3.30657048369888e-05
419,0.000227648547,0.0947008878,420,144, ,Kriegerspoort,24.5472374,-31.2930908,RESERVOIR, ,0,2.27648553e-10,0.0947008867640081,0.000227648546401841
420,3.71052156e-05,0.0362882838,421,146, ,Rietfontein572,22.5085697,-31.3209991,RESERVOIR, ,0,3.71052147e-11,0.0362882846122289,3.71052170009179e-05
421,1.97847512e-05,0.0366014764,422,110060,T6R001Q01,Magwa,29.653286,-31.3655109,RESERVOIR, ,0,1.9784752e-11,0.0366014753952205,1.97847527888164e-05
422,6.4939406e-05,0.035137102,423,147, ,Colletskraal131,24.570385,-31.3810196,RESERVOIR, ,0,6.4939408e-11,0.0351371011967475,6.49394049724012e-05
423,2.53529379e-05,0.0319311805,424,148, ,Soutpoort,22.7286949,-31.3898506,RESERVOIR, ,0,2.53529385e-11,0.0319311816366922,2.5352936744438e-05
424,3.61662933e-06,0.0168803222,425,149,D6R001Q01,Victoria West,23.0995159,-31.4020596,RESERVOIR, ,0,3.61662935e-12,0.0168803250170364,3.61662912689383e-06
425,1.77154216e-05,0.0247496013,426,110043,T3R004Q01,Nqadu,28.7602177,-31.40868,RESERVOIR, ,0,1.77154211e-11,0.0247496019488638,1.7715421411184e-05
426,0.000191841886,0.0921009853,427,153, ,Brakfontein541,20.2227478,-31.4182892,RESERVOIR, ,0,1.9184189e-10,0.0921009807557925,0.000191841882373467
427,1.98605376e-05,0.0205138009,428,110076,E4R001Q01,Karee,19.7881031,-31.4266796,RESERVOIR, ,0,1.98605368e-11,0.0205138026304663,1.98605367222225e-05
428,1.97571135e-05,0.0290748887,429,110084,T7R001Q01,Mlanga,28.926342,-31.4327507,RESERVOIR,eMhlangla,0,1.97571126e-11,0.0290748866452974,1.9757113386406e-05
429,6.61192826e-05,0.0472492203,430,151, ,Aspeling,22.7733688,-31.4410801,RESERVOIR, ,0,6.61192837e-11,0.0472492194276106,6.61192818200066e-05
430,3.16911246e-06,0.00683828024,431,110011, ,Aspeling,22.7732792,-31.4383907,ISLAND, ,0,3.16911254e-12,0.00683827945067424,3.16911160561463e-06
431,3.23938511e-05,0.0383665785,432,110080,T2R002Q01,Mabeleni,28.5600166,-31.4468594,RESERVOIR, ,0,3.23938515e-11,0.0383665798820362,3.23938497984322e-05
432,5.11779763e-05,0.0325664803,433,152, ,Nieuwefontein089,23.5326691,-31.4524593,RESERVOIR, ,0,5.11779751e-11,0.0325664796548982,5.11779769077442e-05
433,0.00151552144,0.822470188,434,240,T2R001Q01,Umtata,28.7335072,-31.5411396,RESERVOIR, ,0,1.51552149e-09,0.822470191389881,0.00151552141892375
434,2.05195538e-05,0.0223962292,435,154, ,Biesjespoort140,22.3955021,-31.4556007,RESERVOIR, ,0,2.05195531e-11,0.0223962277393522,2.05195529747478e-05
435,0.000107305983,0.0646568611,436,155, ,Welgelegen74N,24.2758884,-31.4661407,RESERVOIR, ,0,1.07305977e-10,0.0646568608499498,0.00010730597435171
436,8.04778538e-05,0.0435213186,437,157, ,Loxton,22.3681278,-31.4775391,RESERVOIR, ,0,8.04778535e-11,0.0435213209623506,8.04778545262594e-05
437,0.000117653428,0.0660153404,438,156, ,Welgelegen74W,24.2552719,-31.4843597,RESERVOIR, ,0,1.17653429e-10,0.0660153398123648,0.000117653431293114
438,0.0003275052,0.101715647,439,571,S2R002Q01,Indwe,27.3327961,-31.4984493,RESERVOIR,Doringrivier,0,3.2750519e-10,0.101715649501092,0.000327505187893145
439,4.94927845e-05,0.0287727788,440,158, ,Klerksfontein180a,23.3163452,-31.4879208,RESERVOIR, ,0,4.94927849e-11,0.0287727817701415,4.94927851064884e-05
440,4.3983764e-06,0.0104010357,441,110036, ,Klerksfontein180b,23.3211975,-31.4853802,RESERVOIR, ,0,4.39837619e-12,0.0104010384697342,4.39837760889381e-06
441,3.74838492e-05,0.0241641644,442,160, ,Biesjesfontein186,23.1377068,-31.5015392,RESERVOIR, ,0,3.74838494e-11,0.024164165722693,3.7483849180837e-05
442,6.55337208e-05,0.0468395054,443,161, ,Buffelsvlei120,25.1083946,-31.5242691,RESERVOIR, ,0,6.55337173e-11,0.0468395028622522,6.55337246765545e-05
443,5.82871871e-05,0.0352662615,444,162, ,Klipperif112,25.4469452,-31.5370293,RESERVOIR, ,0,5.82871876e-11,0.0352662619000839,5.82871871187894e-05
444,0.000219914131,0.0774526075,445,1, ,Zoete Valey 115,24.228384,-31.5811996,RESERVOIR, ,0,2.19914129e-10,0.0774526022272535,0.000219914131096854
445,6.87033244e-05,0.0637596697,446,164, ,Kelly-Patterson,25.0321198,-31.6311607,RESERVOIR, ,0,6.87033277e-11,0.063759668581939,6.87033272206302e-05
446,4.1206913e-05,0.0271312799,447,165, ,Drupfontein208,22.8452511,-31.6853409,RESERVOIR, ,0,4.12069129e-11,0.0271312788512641,4.12069101956383e-05
447,0.00125253666,0.220840052,448,241,Q1R001Q01,Grassridge,25.4598389,-31.7480202,RESERVOIR, ,0,1.25253663e-09,0.220840058293846,0.00125253670350683
448,5.41799018e-05,0.0305316541,449,166, ,Gabrielsbake2,23.4011803,-31.7297096,RESERVOIR, ,0,5.41799001e-11,0.0305316550234509,5.41799021339656e-05
449,0.00127688213,0.504929841,450,242,S5R001Q01,Ncora,27.6483746,-31.7786102,RESERVOIR, ,0,1.27688216e-09,0.504929833496621,0.00127688215931316
450,0.00107361772,0.264467448,451,243,S2R001Q01,Lubisi,27.4098244,-31.78549,RESERVOIR, ,0,1.07361775e-09,0.264467458698957,0.00107361774685261
451,8.6733944e-06,0.0174386315,452,110007, , ,25.4568176,-31.7513599,ISLAND, ,0,8.67339447e-12,0.0174386314502321,8.6733947337467e-06
452,0.00140137528,0.351282656,453,244,S1R001Q01,Xonxa,27.1388893,-31.8230801,RESERVOIR, ,0,1.40137524e-09,0.35128266369206,0.00140137522648426
453,0.000124048689,0.0538875386,454,245,S3R002Q01,Bonkolo,26.9206142,-31.8679504,RESERVOIR, ,0,1.24048688e-10,0.0538875377542309,0.000124048694687624
454,2.57360662e-05,0.0219425783,455,167, ,Driefontein026,23.8892193,-31.8666096,RESERVOIR, ,0,2.57360661e-11,0.0219425780611359,2.57360648905461e-05
455,0.000170717554,0.0732682496,456,601,S5R002Q01,Tsojana,27.6336002,-31.8848705,RESERVOIR, ,0,1.70717551e-10,0.0732682503996163,0.000170717554642336
456,5.12214719e-05,0.0322836116,457,168, ,Fonkfontein336,22.0870094,-31.9204502,RESERVOIR, ,0,5.12214715e-11,0.0322836087508123,5.12214719689555e-05
457,0.000127379724,0.0574711896,458,169, ,Modderpoort,22.1451206,-31.9506893,RESERVOIR, ,0,1.27379718e-10,0.0574711894329377,0.000127379722994315
458,3.07235969e-05,0.0219597351,459,170, ,Merino047,24.0971146,-31.9910908,RESERVOIR, ,0,3.07235973e-11,0.0219597371741585,3.07235953300621e-05
459,0.000134736547,0.208840534,460,568,E1R001Q01,Bulshoek,18.8112431,-32.0265007,RESERVOIR, ,0,1.34736541e-10,0.208840528774911,0.000134736546057205
460,8.58875865e-07,0.0041346387,461,567, , ,18.8201046,-32.0452003,ISLAND, ,0,8.5887585e-13,0.00413463831105514,8.58875446349194e-07
461,5.9386366e-08,0.000959551719,462,566, , ,18.8254375,-32.050621,ISLAND, ,0,5.93863676e-14,0.000959551863406692,5.93863012470702e-08
