OBJECTID,AREA,PERIMETER,DAMS500G_,DAMS500G_I,STATION,NAME,X_COORD,Y_COORD,TYPE,ALIAS,FEAT_ID,AREA_KM2,Shape_Length,Shape_Area
462,2.95591708e-05,0.0236693006,463,171, ,Bruinrug064,23.0970154,-32.0576096,RESERVOIR, ,0,2.95591711e-11,0.0236693012241933,2.95591705407591e-05
463,3.0657975e-07,0.00222386816,464,565, , ,18.8245201,-32.0558395,ISLAND, ,0,3.0657974e-13,0.00222386811370375,3.06579937178166e-07
464,0.0008093816,0.291290551,465,246,Q4R002Q01,Kommandodrift,26.0341854,-32.0859184,RESERVOIR, ,0,8.09381617e-10,0.291290536690575,0.000809381593340641
465,0.000224897303,0.198059723,466,532,S7R002Q01,Xilinxa,28.0971451,-32.1340599,RESERVOIR, ,0,2.24897309e-10,0.198059718199357,0.00022489730344253
466,0.00143357133,0.234318271,467,172,N1R001Q01,Vanryneveldspas,24.5205364,-32.2050591,RESERVOIR, ,0,1.43357137e-09,0.234318263324929,0.0014335712804515
467,0.000905187102,0.511559486,468,174,E1R002Q01,Clanwilliam,18.9190121,-32.239769,RESERVOIR, ,0,9.05187092e-10,0.511559480224296,0.000905187072859802
468,0.000704732258,0.145439059,469,1,Q4R001Q01,Lake Arthur,25.8206577,-32.2109489,RESERVOIR, ,0,7.04732273e-10,0.145439056903503,0.000704732257902324
469,0.000226336459,0.191085637,470,257,S3R001Q01,Waterdown,26.8668575,-32.3018799,RESERVOIR, ,0,2.26336463e-10,0.191085643104501,0.000226336464785239
470,2.80341483e-05,0.0402894653,471,110071,S7R001Q01,Gcuwa,28.1343956,-32.3138695,RESERVOIR, ,0,2.80341479e-11,0.0402894661553616,2.80341480672923e-05
471,0.000927247107,0.375372857,472,178,G3R001Q01,Verlorevlei,18.4320564,-32.3448906,NATURAL,Verlore Vlei,0,9.27247112e-10,0.375372845222683,0.000927247095143806
472,0.000101000958,0.0443846695,473,258,J2R004Q01,Gamka,22.5910149,-32.3421402,RESERVOIR,Beaufort West,0,1.01000958e-10,0.0443846684761936,0.000101000954980597
473,6.88184446e-06,0.0124076698,474,110092,S7R003Q01,Toleni,27.9795532,-32.3725204,RESERVOIR, ,0,6.88184449e-12,0.012407670092807,6.88184417330012e-06
474,0.000488692662,0.137266636,475,569, ,Bushmanskrantz,19.9163322,-32.3966484,RESERVOIR, ,0,4.88692642e-10,0.13726663910794,0.000488692648293103
475,3.33249554e-05,0.0233699754,476,175, ,Kruisrivier120,24.0759621,-32.3921394,RESERVOIR, ,0,3.33249539e-11,0.0233699739365748,3.33249541334684e-05
476,2.59143053e-05,0.0270838495,477,176, ,Pap,22.6306877,-32.3939209,RESERVOIR, ,0,2.59143054e-11,0.027083849467695,2.59143043341292e-05
477,1.7798131e-05,0.0253750421,478,177, ,Grootevlakte132,24.2817154,-32.4138184,RESERVOIR, ,0,1.7798131e-11,0.0253750426615173,1.77981315034212e-05
478,0.00055341213,0.117980249,479,179,G5R001Q01,De Hoop,24.4043598,-32.4326591,RESERVOIR, ,0,5.53412149e-10,0.117980248776362,0.000553412126841979
479,2.35700609e-05,0.0321303718,480,110052,J2R005Q01,Stols River,22.4659576,-32.4244308,RESERVOIR,Stolsrivierdam,0,2.35700608e-11,0.0321303728772128,2.35700620961956e-05
480,2.644915e-05,0.023273848,481,180, ,Noodhulp468,24.868372,-32.4255409,RESERVOIR, ,0,2.64491502e-11,0.0232738476548007,2.64491496366355e-05
481,0.00028661525,0.40282169,482,110067,Q5R001Q01,Elandsdrift,25.7678986,-32.5242996,RESERVOIR, ,0,2.86615259e-10,0.402821697800752,0.000286615252608566
482,1.67340331e-05,0.0154921301,483,110039, ,Tweefontein143b,24.1848278,-32.4707603,RESERVOIR, ,0,1.67340326e-11,0.0154921303366794,1.67340334577765e-05
483,4.08002015e-05,0.0322717763,484,182, ,Tweefontein143a,24.1838017,-32.4761314,RESERVOIR, ,0,4.08002e-11,0.0322717772494853,4.08002007857661e-05
484,2.00227623e-05,0.0182868987,485,183, ,Droogerivier034,24.9945621,-32.5298004,RESERVOIR, ,0,2.0022763e-11,0.0182868984095392,2.00227622309987e-05
485,0.000153596367,0.133549139,486,537,Q9R001Q01,Kat River,26.7768555,-32.5745316,RESERVOIR,Katrivier,0,1.53596372e-10,0.133549144654592,0.00015359637316746
486,3.59330807e-06,0.0129541932,487,110013,S6R002Q01,Wriggleswade,27.5640907,-32.575531,RESERVOIR, ,0,3.59330816e-12,0.0129541927631732,3.5933067263749e-06
487,9.78111348e-05,0.100215383,488,577,S6R001Q01,Gubu,27.2769203,-32.6100082,RESERVOIR, ,0,9.78111342e-11,0.100215380437064,9.78111326488673e-05
488,0.000312575634,0.130810738,489,202,J2R002Q01,Leeugamka,22.011713,-32.6075287,RESERVOIR, ,0,3.12575632e-10,0.130810729772376,0.000312575631435689
489,7.00158707e-05,0.0478457175,490,110100,R1R002Q01,Cata,27.1195602,-32.6284904,RESERVOIR, ,0,7.00158681e-11,0.0478457168054805,7.00158727669044e-05
490,4.03277845e-05,0.0317569524,491,227,N3R001Q01,Blyderivier,25.2205925,-32.6754608,RESERVOIR, ,0,4.03277862e-11,0.0317569544860905,4.03277838061452e-05
491,0.000227227283,0.128436238,492,2321,R1R003Q01,Binfield,26.9127655,-32.692131,RESERVOIR, ,0,2.27227279e-10,0.128436238074176,0.000227227273947841
492,0.000159011382,0.105520673,493,110006,R1R001Q01,Sandile,27.1071186,-32.7132797,RESERVOIR, ,0,1.59011387e-10,0.10552067615817,0.000159011379300791
493,8.7178596e-06,0.0148054818,494,110106, ,Maden,27.2987328,-32.7371101,RESERVOIR,Maden,0,8.71785977e-12,0.0148054822476909,8.71785983478354e-06
494,6.94690316e-05,0.0627106577,495,100459,R2R002Q01,Rooikrantz,27.3224831,-32.7501106,RESERVOIR,"Rooikrans;Quesha",0,6.94690347e-11,0.0627106514039413,6.94690342722312e-05
495,4.42150886e-05,0.0285192318,496,184, ,Aardoorns365,22.9199753,-32.8210983,RESERVOIR, ,0,4.42150899e-11,0.0285192311234455,4.42150875982295e-05
496,5.30525176e-05,0.0305791665,497,185, ,Blikkraal366,22.8356361,-32.8625183,RESERVOIR, ,0,5.30525172e-11,0.0305791674725182,5.30525182952814e-05
497,0.000163597288,0.0804043859,498,186, ,Rietrivier202,19.2397099,-32.8717194,RESERVOIR, ,0,1.63597288e-10,0.0804043802648423,0.000163597293620147
498,6.94641494e-05,0.0404867828,499,187, ,Demeul427,19.3267784,-32.8771095,RESERVOIR, ,0,6.94641497e-11,0.0404867844946868,6.94641474215868e-05
499,0.000213325853,0.189848498,500,1,R3R001Q01,Nahoon,27.8010178,-32.9061394,RESERVOIR, ,0,2.13325857e-10,0.189848490568584,0.000213325859602925
500,6.12842996e-07,0.00409168983,501,2, , ,27.7937756,-32.9058189,ISLAND, ,0,6.12843001e-13,0.00409169081345993,6.12842529782441e-07
501,5.59004548e-07,0.00360739627,502,3, , ,27.7914982,-32.9062195,ISLAND, ,0,5.59004557e-13,0.0036073964697821,5.59004378072326e-07
502,0.000192813095,0.193050742,503,103950,R2R001Q01,Laing,27.4967041,-32.9554405,RESERVOIR, ,0,1.92813099e-10,0.193050734937908,0.000192813090863413
503,8.92450771e-07,0.0047751856,504,103951, , ,27.4758034,-32.9383011,ISLAND, ,0,8.92450773e-13,0.00477518613100241,8.92450877710171e-07
504,0.000557677296,0.368837684,505,104486,R2R003Q01,Bridle Drift,27.7083206,-32.9799614,RESERVOIR, ,0,5.57677293e-10,0.368837671204934,0.000557677300065553
505,0.00186452677,0.447739214,506,562,L3R001Q01,Beervlei,23.4615631,-33.0453415,RESERVOIR, ,0,1.86452676e-09,0.447739197325604,0.00186452678319878
506,6.3074549e-06,0.0164520685,507,563, , ,23.4986019,-33.0107994,ISLAND, ,0,6.30745499e-12,0.0164520675960908,6.30745511775004e-06
507,2.64050832e-05,0.0233844314,508,110021,G1R003Q01,Misverstand,18.7914791,-33.0289612,RESERVOIR, ,0,2.6405083e-11,0.0233844317720139,2.64050841605154e-05
508,0.00521940459,0.876547635,509,273,N2R001Q01,Darlington,25.1475735,-33.1515198,RESERVOIR,Lake Mentz,0,5.21940446e-09,0.876547655947494,0.00521940462118431
509,3.54124859e-06,0.00889299065,510,608, , ,25.1541557,-33.2044907,ISLAND, ,0,3.54124867e-12,0.00889299144726806,3.54124855897822e-06
510,1.11913496e-05,0.0193636734,511,592,J2R003Q01,Oukloof,22.0925617,-33.2464218,RESERVOIR, ,0,1.11913508e-11,0.0193636737777894,1.11913504614199e-05
511,0.000658020843,0.257851213,512,275,J1R003Q01,Floriskraal,20.9848099,-33.2744217,RESERVOIR, ,0,6.5802086e-10,0.257851223223621,0.000658020829644576
512,0.000605478243,0.469530135,513,274,J2R006Q01,Gamkapoort,21.6379128,-33.2989502,RESERVOIR, ,0,6.05478223e-10,0.469530128330047,0.000605478235082064
513,4.63323158e-06,0.0112352772,514,110008, , ,20.984642,-33.267971,ISLAND, ,0,4.63323173e-12,0.0112352765863635,4.6332307017233e-06
514,8.31118086e-07,0.00362340617,515,110009, , ,20.9900055,-33.2680283,ISLAND, ,0,8.31118106e-13,0.00362340641640564,8.31118077752218e-07
515,5.56961386e-05,0.0677561015,516,110085,P1R003Q01,New Years,26.1147137,-33.2944107,RESERVOIR,Nuwejaars,0,5.56961387e-11,0.067756097240013,5.56961390763154e-05
516,8.38578126e-06,0.0202072617,517,110074,P1R002Q01,Milner,26.429594,-33.3121109,RESERVOIR, ,0,8.38578165e-12,0.0202072609875545,8.38578134442346e-06
517,1.47623496e-05,0.0234370138,518,110075,P1R001Q01,Jameson,26.4399815,-33.3177605,RESERVOIR, ,0,1.47623511e-11,0.0234370136374107,1.47623510000617e-05
518,0.00145024923,0.198673472,519,206,G1R001Q01,Voelvlei,19.040556,-33.3648911,RESERVOIR, ,0,1.45024925e-09,0.198673474345592,0.00145024918123421
519,6.5068416e-05,0.0455459878,520,276,H2R002Q01,Lakenvallei,19.5799255,-33.3608208,RESERVOIR, ,0,6.50684159e-11,0.0455459856798605,6.50684160862658e-05
520,3.92913353e-06,0.0121560981,521,110066,H1R003Q01,Ceres,19.2737617,-33.3623199,RESERVOIR, ,0,3.92913349e-12,0.0121560994403386,3.92913302332273e-06
521,7.83205178e-06,0.0221631583,522,110090,N4R001Q01,Slagboom,25.6682491,-33.3692818,RESERVOIR, ,0,7.83205185e-12,0.0221631574234909,7.83205166383396e-06
522,1.52128923e-05,0.0333769247,523,110072,P3R001Q01,Howisons Poort,26.4837894,-33.3859215,RESERVOIR, ,0,1.52128917e-11,0.0333769230517741,1.5212892217272e-05
523,6.17106853e-05,0.0587690324,524,110078,J3R003Q01,Koos Raubenheimer,22.2843742,-33.4063492,RESERVOIR, ,0,6.17106852e-11,0.0587690314477243,6.17106880875646e-05
524,5.2693882e-05,0.143449709,525,110089,P3R002Q01,Settlers,26.5076866,-33.4136696,RESERVOIR, ,0,5.26938805e-11,0.143449711358344,5.2693881505899e-05
525,8.78115679e-06,0.0253792573,526,597,H2R001Q01,Roode Els,19.5688133,-33.4353905,RESERVOIR, ,0,8.78115722e-12,0.0253792578006457,8.78115649602495e-06
526,3.92537077e-05,0.0674859434,527,110065,J2R001Q01,Calitzdorp,21.7057457,-33.4877014,RESERVOIR, ,0,3.92537079e-11,0.0674859414389746,3.92537077952748e-05
527,4.08705491e-05,0.05755613,528,110087,J1R001Q01,Prins River,20.7528286,-33.5132103,RESERVOIR,Prinsrivier,0,4.087055e-11,0.057556129939664,4.08705490100963e-05
528,0.000306931499,0.294904172,529,277,J3R002Q01,Stompdrift,22.6294746,-33.5128403,RESERVOIR, ,0,3.06931508e-10,0.294904182236774,0.000306931494370268
529,9.26847861e-07,0.00400023721,530,0,J3R002Q01,Stompdrift,22.6963654,-33.5038109,ISLAND, ,0,9.268479e-13,0.00400023702038645,9.26847943354657e-07
530,7.59715476e-05,0.0741984397,531,278,H4R002Q01,Keerom,19.7049999,-33.5817795,RESERVOIR, ,0,7.59715485e-11,0.0741984374109777,7.59715443925114e-05
531,3.2544267e-07,0.00272856094,532,110014, , ,19.7014961,-33.5792999,ISLAND, ,0,3.25442662e-13,0.00272856120234364,3.25442882012965e-07
532,0.000375360803,0.328183413,533,279,J3R001Q01,Kammanassie,22.412262,-33.648571,RESERVOIR, ,0,3.75360798e-10,0.32818342032248,0.000375360804057084
533,0.000683207356,0.903585076,534,110079,L8R001Q01,Kouga,24.5907402,-33.7380409,RESERVOIR, ,0,6.8320738e-10,0.903585059904344,0.000683207355505886
534,2.07758676e-05,0.0325040407,535,593,H3R002Q01,Pietersfontein,20.01688,-33.6688309,RESERVOIR, ,0,2.07758671e-11,0.0325040386949361,2.07758684368492e-05
535,0.00187359576,0.244148761,536,280,H1R001Q01,Brandvlei,19.4311466,-33.7121315,RESERVOIR,Lake Marais,0,1.87359572e-09,0.244148759092691,0.00187359571242212
536,4.33786045e-05,0.0691596493,537,575,M1R001Q01,Groendal,25.2604675,-33.6890106,RESERVOIR, ,0,4.33786028e-11,0.0691596488949412,4.33786036620115e-05
537,0.000168783881,0.126866817,538,0,J1R002Q01,Bellair,20.5846176,-33.7162895,RESERVOIR, ,0,1.68783876e-10,0.126866825054213,0.000168783873199163
538,0.000846083625,0.208007932,539,564,H4R004Q01,Kwaggaskloof,19.4340305,-33.7713699,RESERVOIR, ,0,8.46083648e-10,0.208007938842395,0.00084608360523354
539,0.000110267822,0.0860170051,540,282,H4R001Q01,Moordkuil,19.4584846,-33.7988701,RESERVOIR,Draaivlei,0,1.10267823e-10,0.0860170090937713,0.000110267820702127
540,7.94123116e-06,0.0380641073,541,110058,M1R002Q01,Bulk River,25.1734867,-33.8024902,RESERVOIR, ,0,7.94123101e-12,0.0380641068701475,7.94123050515443e-06
541,0.000292636105,0.117879763,542,283,G1R002Q01,Wemmershoek,19.0955696,-33.8267708,RESERVOIR, ,0,2.9263611e-10,0.117879764442143,0.000292636108029651
542,2.46221571e-05,0.0276945494,543,590,J1R004Q01,Miertjieskraal,21.1335087,-33.8285789,RESERVOIR, ,5509,2.46221567e-11,0.0276945490481537,2.46221568471108e-05
543,4.4722663e-05,0.0510973893,544,110091,H1R002Q01,Stettynskloof,19.2457314,-33.8366699,RESERVOIR, ,0,4.47226631e-11,0.0510973883964966,4.47226635834127e-05
544,1.16859883e-06,0.0054115192,545,110057,M2R001Q01,Van Stadens - Upper,25.2241783,-33.8521309,RESERVOIR, ,0,1.16859885e-12,0.00541151800266919,1.16859875067624e-06
545,4.68275139e-05,0.0861919746,546,584,L9R001Q01,Loerie,25.0408592,-33.8644905,RESERVOIR, ,0,4.68275141e-11,0.0861919784088538,4.68275129011397e-05
546,7.39784446e-05,0.0760064051,547,284,H3R001Q01,Poortjieskloof,20.3720341,-33.8671112,RESERVOIR, ,0,7.39784414e-11,0.0760064077908351,7.39784431274667e-05
547,2.72245234e-06,0.01458993,548,110056, ,Van Stadens - Lower,25.2099571,-33.8820915,RESERVOIR, ,0,2.72245225e-12,0.0145899286813831,2.72245105193e-06
548,5.30632678e-06,0.0157152396,549,110068,K2R001Q01,Ernest Robertson,22.1733055,-33.9014015,RESERVOIR, ,0,5.30632699e-12,0.0157152399475448,5.30632636319515e-06
549,0.000532582635,0.124509431,550,110105, ,Berg River,19.0609207,-33.9238586,RESERVOIR,Skuifraam,0,5.32582645e-10,0.124509433543372,0.00053258261473108
550,3.88487751e-06,0.013240098,551,110053,K3R001Q01,Swart River,22.4951096,-33.9106102,RESERVOIR,George Dam,0,3.88487766e-12,0.0132400983445265,3.88487726566023e-06
551,5.39001994e-05,0.0734129772,552,574,H6R002Q01,Elandskloof,19.286375,-33.9434013,RESERVOIR, ,0,5.39002003e-11,0.073412975395,5.39001989524878e-05
552,9.91952038e-06,0.0236194972,553,581,H4R003Q01,Klipberg,19.792717,-33.9414101,RESERVOIR, ,0,9.91952007e-12,0.0236194968875652,9.91952184896618e-06
553,2.82479486e-05,0.0620904751,554,110070,K3R002Q01,Garden Route,22.5134087,-33.9624596,RESERVOIR,Tuinroete,0,2.82479491e-11,0.062090476658781,2.82479481314762e-05
554,5.7223333e-06,0.0139542259,555,580,G2R001Q01,Kleinplaas,18.9440918,-33.9754486,RESERVOIR, ,0,5.7223332e-12,0.0139542258967961,5.72233323549486e-06
555,4.62335738e-05,0.107055902,556,573,H8R001Q01,Duiwenhoks,20.9580612,-33.98703,RESERVOIR,Duiwenhoksrivier,0,4.62335725e-11,0.107055896138476,4.62335729212838e-05
556,0.000242910843,0.210759819,557,218,K9R001Q01,Krom River,24.4857273,-33.993721,RESERVOIR,Churchill,0,2.4291083e-10,0.21075981632728,0.000242910836755685
557,0.000977906864,0.456537306,558,285,K4R002Q01,Swartvlei,22.7622185,-33.9991112,NATURAL, ,0,9.77906867e-10,0.456537301239265,0.000977906907179327
558,0.00507639581,0.812252998,559,291,H6R001Q01,Theewaterskloof,19.2026005,-34.0251007,RESERVOIR, ,0,5.07639575e-09,0.81225297083085,0.00507639576518349
559,0.0001940332,0.0845767781,560,554,K3R004Q01,Upper Langvlei,22.6777973,-33.9868317,NATURAL, ,0,1.94033206e-10,0.0845767786504554,0.000194033207439659
560,0.000131991837,0.0593040884,561,553,K3R005Q01,Lower Langvlei,22.6446171,-33.9950294,NATURAL, ,0,1.31991834e-10,0.0593040878107856,0.000131991830791411
561,2.96324179e-05,0.0757891387,562,110054,K3R006Q01,Touws River Estuary,22.5919437,-33.9934998,NATURAL,Wilderness Lagoon,0,2.9632418e-11,0.0757891379319265,2.96324204864826e-05
562,0.000104493964,0.0384142101,563,555,K3R003Q01,Rondevlei K,22.7104759,-33.9951286,NATURAL, ,0,1.04493962e-10,0.0384142106977512,0.000104493959884014
563,0.000102148188,0.0777611807,564,583,H9R001Q01,Korinte-Vet,21.1659508,-34.0032196,RESERVOIR, ,0,1.02148193e-10,0.0777611828298478,0.000102148194968185
564,3.93132723e-06,0.00827109162,565,110040, , ,22.6422386,-33.9909592,ISLAND, ,0,3.93132705e-12,0.0082710914282231,3.93132741861356e-06
565,0.000290037424,0.187672794,566,286, ,Keurbooms Estuary,23.3949089,-34.02742,NATURAL, ,0,2.90037411e-10,0.187672797581173,0.000290037424881715
566,0.000124900194,0.110822752,567,188,H7R001Q01,Buffeljags,20.5403442,-34.0102692,RESERVOIR, ,0,1.24900187e-10,0.110822752493717,0.000124900193246677
567,0.00166855508,0.467508078,568,289,K5R001Q01,Knysna Lagoon,23.0457687,-34.055481,NATURAL, ,0,1.66855507e-09,0.467508076198603,0.00166855503254074
568,1.84014134e-05,0.0243391376,569,288, , ,23.401165,-34.0090218,ISLAND, ,0,1.84014141e-11,0.0243391379802092,1.84014160974407e-05
569,0.00033043162,0.118744731,570,110055,K4R001Q01,Groenvlei,22.8571949,-34.0293007,NATURAL, ,0,3.30431627e-10,0.118744734299877,0.000330431607065895
570,0.000661166676,0.611030281,571,110073,K9R002Q01,Impofu,24.6697521,-34.0797081,RESERVOIR,Elandsjagt,0,6.61166677e-10,0.611030270609966,0.00066116666151015
571,9.38205631e-05,0.0439080782,572,289,K5R001Q01,Thesen Island,23.0548992,-34.0479012,ISLAND, ,0,9.38205624e-11,0.0439080776240822,9.38205678620597e-05
572,0.000231212194,0.0925605297,573,292, ,Zeekoevlei,18.513464,-34.0596619,NATURAL, ,0,2.31212188e-10,0.0925605304309581,0.000231212193222956
573,3.18272105e-05,0.0338456891,574,582,K1R002Q01,Klipheuwel,22.1416187,-34.0536995,RESERVOIR, ,0,3.1827211e-11,0.033845690385485,3.18272112626652e-05
574,5.4927219e-05,0.0410206616,575,293, ,Rondevlei G,18.4994259,-34.0625916,NATURAL, ,0,5.4927219e-11,0.0410206623769359,5.49272200903473e-05
575,7.22095137e-07,0.00345579046,576,292, ,Zeekoevlei,18.513319,-34.060791,ISLAND, ,0,7.22095127e-13,0.00345578972578334,7.22095110979167e-07
576,6.84607949e-05,0.0462795831,577,289,K5R001Q01,Leisure Isle,23.0599709,-34.066349,ISLAND, ,0,6.84607926e-11,0.0462795847640338,6.84607925208645e-05
577,9.16298814e-06,0.0169795845,578,190, ,Fortuin083,19.1715469,-34.0697899,RESERVOIR, ,0,9.16298808e-12,0.0169795829488527,9.16298740101594e-06
578,0.000296300597,0.194188595,579,295, ,Zeekoevlei Works,18.5121555,-34.0870399,MAT. POND, ,0,2.96300595e-10,0.194188599321042,0.000296300604385608
579,9.8166005e-05,0.20811294,580,296, ,Zandvlei,18.4683342,-34.0889587,NATURAL,Sandvlei,0,9.81660031e-11,0.208112943687671,9.81660058424657e-05
580,8.02565337e-05,0.0625130907,581,189,K1R001Q01,Hartebeeskuil,21.9985294,-34.0950089,RESERVOIR,Hartbeeskuil,0,8.02565306e-11,0.0625130904947733,8.02565341158209e-05
581,1.18875359e-05,0.0212001782,582,296, ,Zandvlei,18.4758301,-34.0854683,ISLAND,Sandvlei,0,1.18875361e-11,0.0212001800336656,1.18875357251973e-05
582,2.50832309e-05,0.0205944274,583,191, ,Nuweberg,19.0530376,-34.087719,RESERVOIR, ,0,2.50832306e-11,0.02059442665034,2.50832306163882e-05
583,4.36503033e-05,0.0245565418,584,294, ,Paardevlei,18.8147984,-34.0887985,NATURAL, ,0,4.36503021e-11,0.0245565412923925,4.36503017604679e-05
584,1.54218651e-05,0.0169095565,585,296, ,Zandvlei,18.472578,-34.0887909,ISLAND,Sandvlei,0,1.54218652e-11,0.0169095565108151,1.54218649809449e-05
585,3.2447133e-07,0.00207800977,586,296, ,Zandvlei,18.4696007,-34.0863609,ISLAND,Sandvlei,0,3.24471325e-13,0.00207801010206906,3.24471295775747e-07
586,1.91639629e-06,0.00893475115,587,110093,H6R003Q01,Zwiegelaars,19.119997,-34.0960083,RESERVOIR, ,0,1.9163963e-12,0.00893475077409742,1.91639670446793e-06
587,5.64214533e-05,0.0501653366,588,297, ,Noordhoek lagoon,18.356041,-34.1063805,NATURAL, ,0,5.64214543e-11,0.0501653364493753,5.6421454442427e-05
588,0.000191676518,0.069379203,589,207,G4R002Q01,Eikenhof,19.0320683,-34.1219406,RESERVOIR, ,0,1.91676522e-10,0.0693792037160073,0.000191676523137152
589,2.04832686e-05,0.0389683992,590,298, ,Noordhoek Soutpan,18.3781891,-34.1207695,NATURAL, ,0,2.04832679e-11,0.0389683976838895,2.0483267920867e-05
590,5.21998991e-05,0.0385056958,591,299, ,Kommetjie lagoon,18.351944,-34.1223793,NATURAL, ,0,5.21999007e-11,0.038505694199849,5.21998996679701e-05
591,2.66636125e-05,0.0338663906,592,300, ,Wildevoelvlei,18.356554,-34.1365814,NATURAL, ,0,2.66636123e-11,0.0338663911367422,2.66636131249918e-05
592,0.000269939948,0.151750416,593,558,G4R007Q01,Steenbras (Upper),18.9166203,-34.1632881,RESERVOIR, ,0,2.69939959e-10,0.15175041798429,0.000269939959192562
593,7.55051587e-07,0.003781548,594,557, , ,18.9216728,-34.1636391,ISLAND, ,0,7.55051566e-13,0.00378154787848009,7.55051533789379e-07
594,6.63059473e-06,0.0116090644,595,556, , ,18.9133091,-34.1673012,ISLAND, ,0,6.63059451e-12,0.0116090646636788,6.63059475064455e-06
595,0.000348683476,0.182997778,596,301,G4R001Q01,Steenbras (Lower),18.8716526,-34.1792412,RESERVOIR, ,0,3.48683471e-10,0.182997778339618,0.000348683469557083
596,1.94792592e-05,0.0249232277,597,110098, ,Kleinplaas S,18.3882084,-34.1721306,RESERVOIR, ,0,1.94792585e-11,0.024923228096472,1.94792586181661e-05
597,3.52114803e-05,0.0247157589,598,595, ,Grootvlei G,18.9771194,-34.1783295,RESERVOIR,Peninsula,0,3.52114796e-11,0.0247157600854926,3.52114792186799e-05
598,6.89760709e-05,0.0366081372,599,596,G4R008Q01,Rockview,18.9514542,-34.1829605,RESERVOIR, ,0,6.89760679e-11,0.0366081364572264,6.89760689326408e-05
599,1.08580016e-05,0.0128178997,600,303, , ,18.8690987,-34.1832504,ISLAND, ,0,1.08580029e-11,0.0128178999103728,1.08580019347395e-05
600,4.47321436e-05,0.0710032657,601,302, ,Applethwaite,18.9871235,-34.1960793,NATURAL, ,0,4.47321451e-11,0.0710032666220624,4.47321422501885e-05
601,0.000140708857,0.131368741,602,560,G4R006Q01,Kogelberg,18.9765644,-34.2073784,RESERVOIR, ,0,1.40708861e-10,0.131368746559448,0.000140708854640676
602,7.10406312e-07,0.00398561312,603,559, , ,18.9749966,-34.2091217,ISLAND, ,0,7.10406289e-13,0.00398561307001882,7.10406406072555e-07
603,6.27159679e-05,0.129161045,604,561,G4R005Q01,Arieskraal,18.979702,-34.2424011,RESERVOIR, ,0,6.27159713e-11,0.129161038134411,6.27159681025309e-05
604,0.00113338453,0.283985853,605,208,G4R003Q01,Bot River Vlei,19.1134987,-34.3464203,NATURAL,Botriviervlei,0,1.1333845e-09,0.283985839501497,0.00113338455984185
605,2.69079865e-05,0.0484060384,606,110051,H9R002Q01,Goukou Estuary,21.4156666,-34.3685417,NATURAL,Goukou River Mouth,0,2.69079863e-11,0.0484060389150224,2.69079874679496e-05
606,3.59137448e-05,0.0416656844,607,110050,G4R010Q01,De Bos,19.2356052,-34.3662491,RESERVOIR, ,0,3.59137442e-11,0.0416656826324413,3.59137446299714e-05
607,0.00101205008,0.397481889,608,209,G4R004Q01,Klein River Vlei,19.354372,-34.4180603,NATURAL, ,0,1.01205011e-09,0.397481888784733,0.00101205007574683
608,0.00046692352,0.357964993,609,219,G5R001Q01,De Hoop Vlei,20.3918495,-34.4520988,NATURAL, ,0,4.669235e-10,0.357964991732115,0.000466923514604845
609,4.19298885e-07,0.00249420712,610,110041, , ,20.394125,-34.4558296,ISLAND, ,0,4.19298873e-13,0.00249420692339118,4.19299186962683e-07
610,0.00034951538,0.100068264,611,193, ,Vogelvlei,19.8792934,-34.6679192,NATURAL, ,0,3.49515389e-10,0.100068262129878,0.000349515375948114
611,0.00158194127,0.188154399,612,110042, ,Soetendalsvlei,19.9821682,-34.7182007,NATURAL, ,0,1.58194124e-09,0.188154399217335,0.00158194127504644
